,clusters,x,y,Cluster_count,Fx,Fy,magnitude
1882,1881,651.7928115449915,-1479.1665025466891,589,-566358.76403,262632.17477,624289.9236877117
1883,1882,559.6303658536585,375.91418292682926,82,4637.4347800000005,174165.78776,174227.51627512838
1884,1883,386.87685714285715,274.03297142857144,35,-10998.4192,-26051.7634,28278.253148815755
1885,1884,357.48181730769227,309.98823076923077,104,-135583.7563,-14658.443349000001,136373.84255726475
1886,1885,471.28100840336134,415.3200504201681,119,-38476.4792,62591.5777,73472.06986742084
1887,1886,395.7178358208955,396.00529850746267,67,-59317.451199999996,-28844.127200000003,65958.6513718569
1888,1887,-850.2133392857143,-538.3843214285714,56,-90793.442,-59100.802299999996,108334.45408876646
1889,1888,-759.887975,-538.0764333333333,120,-1797894.1912,-728121.9444,1939738.4072775224
1890,1889,-946.1832115384616,-532.16625,52,-18798.501379999994,-61043.974,63872.92396506158
1891,1890,-914.6894705882353,-480.3595,68,-105446.3785,-91047.2577,139314.5429359601
1892,1891,-868.6248648648649,-467.4304864864865,37,-21150.7559,-80117.3222,82862.17346678759
1893,1892,-785.7633947368421,-499.6705526315789,38,-56774.166,12565.0336,58147.96638202135
1894,1893,-782.4285148514851,-429.45075742574255,202,-208264.736,-26451.4861,209937.80359441743
1895,1894,374.33742647058824,-1287.9486764705882,68,-120771.9782,118817.3431,169420.87161765044
1896,1895,-504.73544642857144,-845.7390178571429,56,-631912.0464,-320128.274,708374.8627666391
1897,1896,-464.0156666666667,-1017.9166666666666,21,-515379.506,-269948.8526,581797.574956153
1898,1897,-594.7788198198198,-1020.4266846846846,111,-46497.29559,121315.9075,129921.31430112763
1899,1898,-497.8158642857143,-955.1593107142858,280,-1140066.9146,-208275.1245,1158935.3291927269
1900,1899,476.51565,-1309.537,20,-8865.35,-17867.69443,19946.150878461565
1901,1900,981.6107910447761,-267.5630298507463,67,-82266.75630000001,68788.6055,107236.61426377756
1902,1901,-117.30727173913044,-5.604636630434783,46,-43100.40355,-3435.097999999999,43237.07534561579
1903,1902,957.12735,-393.8501,20,9104.3316,8877.292999999998,12715.942155051176
1904,1903,929.0750411347517,-447.52577730496455,705,-1241728.33624,-108552.96335,1246464.202002378
1905,1904,-346.9463191489362,30.34113840425532,94,-584139.81858,85656.6186,590386.6393819064
1906,1905,659.7601923076923,-1141.3267307692308,52,-36071.6681,26953.281899999998,45029.375353178344
1907,1906,434.06087037037037,-1335.4151851851852,54,-371453.27619999996,10019.457699999994,371588.3823968607
1908,1907,-489.8212181818182,-306.95647272727274,55,-73607.668682,-22637.1097,77009.91899988544
1909,1908,-126.38970833333333,-550.364625,24,-41715.945,-43819.592000000004,60501.04718341237
1910,1909,844.3079391304348,-570.918052173913,115,-18321.16946,60864.66479,63562.35261836288
1911,1910,504.53686666666664,-1283.0616666666667,30,-17009.433,-3772.839,17422.83344067233
1912,1911,457.0866216216216,-1265.1843243243243,37,-69024.759,-7843.398100000004,69468.95888642038
1913,1912,457.3041851851852,-1224.2477777777779,27,-10282.107,-32448.681500000002,34038.781638711625
1914,1913,-392.342,-1470.887,20,183468.274,921030.1314999999,939125.7161293402
1915,1914,763.7877403846154,-623.6021442307692,104,-368278.03832,413010.40789,553359.1153439975
1916,1915,818.9901428571428,-649.426507936508,63,14545.760400000001,123925.9504,124776.68182860718
1917,1916,1220.687,-652.3739499999999,20,-27260.180200000003,-2593.7048000000004,27383.292883179976
1918,1917,1197.933880597015,-695.540014925373,67,13072.3302,60194.956719999995,61598.04080797136
1919,1918,-609.6218062015504,-736.1103565891473,129,-423797.146,-249301.4047,491686.0902477703
1920,1919,-353.609018469657,-736.2887810026384,758,151878.423476,359745.50637,390491.8499417919
1921,1920,-659.8669310344827,-737.1783103448275,29,-61641.89,-1587.0230299999985,61662.316246390306
1922,1921,299.2798292682927,-1619.0526829268294,82,1490.8622000000032,-4152.7619399999985,4412.267198357484
1923,1922,-607.3062244897959,-932.4253469387754,49,69729.6962,100860.66500000001,122617.7159972674
1924,1923,-666.8329591836734,-793.1468163265307,49,-106829.13249999999,-67819.71825,126538.44370076605
1925,1924,-783.5977142857143,-737.06975,28,8771.9514,44124.803,44988.28037559083
1926,1925,-735.5693,-755.17,20,15055.31148,10356.2996,18273.35068247693
1927,1926,1226.7224285714287,-752.5609285714286,140,42255.42300000001,-51722.2978,66788.59829806893
1928,1927,1146.7184848484849,-831.7071818181818,66,30674.894199999995,101865.1367,106383.5288430069
1929,1928,1180.0965,-785.86645,20,29152.317000000003,28775.13008,40961.75896600889
1930,1929,-762.7262222222222,-799.764,63,54376.5256,32545.6158,63372.104621265855
1931,1930,-129.73308333333333,-1254.89125,24,33301.259000000005,-6989.614139999998,34026.87991590133
1932,1931,-732.322984375,-874.80003125,64,-36291.5466,18899.606170000003,40917.86245640251
1933,1932,-681.8369166666666,-932.6034487179487,156,13428.761600000005,92471.65804,93441.6351460971
1934,1933,835.6032340425531,-900.6185319148935,47,11358.7235,20546.254620000003,23476.992534379773
1935,1934,788.5646666666667,-911.0973809523808,21,5199.603499999999,971.7540400000004,5289.629710241405
1936,1935,288.20334523809527,-723.503130952381,84,104878.03110000001,320546.2315,337267.38344563375
1937,1936,111.16205072463768,-1439.6866666666667,69,-14813.746290000001,61960.904610000005,63707.14857246405
1938,1937,814.0942023809524,-1294.647761904762,420,-234440.277079,234993.00235,331939.68528988125
1939,1938,-148.745625,-442.197225,40,-22771.78043,-5337.355080000001,23388.914964190466
1940,1939,694.2936547619048,-751.9373214285714,84,-14225.910319999997,272147.98864,272519.5483726447
1941,1940,693.7805147058823,-968.7670147058825,68,42393.9438,100272.2057,108865.79677226761
1942,1941,-112.99152903225806,-501.92687096774193,31,-8258.601200000003,37662.3311,38557.17414005685
1943,1942,636.8657567567567,-1103.9091891891892,37,-3042.661,24852.2174,25037.78136452557
1944,1943,668.0712698412698,-1044.0054761904762,126,-38095.673200000005,92801.2673,100316.2774879892
1945,1944,850.9645135135136,-1197.4245945945945,37,-38798.7768,12962.2047,40906.77000034249
1946,1945,-228.60593749999998,-1112.6591666666666,48,19187.14374,157855.14692,159016.96102628237
1947,1946,-35.045477600000005,-460.1946114285714,175,-331566.2447,-79744.1887,341020.98213435704
1948,1947,743.3440967741936,-1092.4804838709676,62,-5795.0984,116321.3519,116465.6175586139
1949,1948,821.3356771653542,-1132.6656692913386,127,-685048.8481,210286.1339,716597.643307418
1950,1949,72.36310918552036,-1369.1530316742083,442,-286482.336063,280877.78297,401203.7610021323
1951,1950,365.03796,-781.049152,125,164794.582,299900.0932,342194.85700098326
1952,1951,742.7762727272727,-955.1254545454547,22,-48431.4059,54389.2699,72827.14986669189
1953,1952,41.187807407407405,-618.1975185185185,27,-37533.1341,17218.713300000003,41294.3124785506
1954,1953,-91.4683739130435,-107.46124347826087,23,-18176.64109,9643.4571,20576.358913914213
1955,1954,-524.5732735849057,-668.3588679245282,106,43772.878,15451.464200000004,46419.9590082409
1956,1955,1046.4757692307692,-769.4822307692308,26,14690.578,4859.8506609999995,15473.565536789061
1957,1956,1092.783203125,-719.55521875,128,-93923.4234,50008.741870000005,106407.1601284235
1958,1957,974.5285849056604,-798.333754716981,53,46866.62659,23787.02705,52557.619274506025
1959,1958,-0.7308423838235294,-575.2161323529411,136,-181407.8475,-75485.8726,196486.44761602944
1960,1959,-16.322826741935483,-505.91812903225804,31,-56500.575000000004,-20202.5808,60003.82693054798
1961,1960,-41.436767307692314,-227.95923076923074,52,-68555.15890000001,-12799.569500000001,69739.79345531201
1962,1961,1048.9622807017543,-847.6602105263157,57,93439.1716,-51935.1784,106902.48614851796
1963,1962,1078.105172413793,-807.9534022988505,87,164562.691943,-63045.692200000005,176226.10159821348
1964,1963,827.4798709677419,-720.376870967742,31,21533.161300000003,-6561.2828,22510.607889468327
1965,1964,-519.26825,-1533.133125,32,-35928.536,-63100.715,72612.39517199884
1966,1965,831.4837428571428,-844.1000857142857,35,62599.908,67098.8461,91766.02655427525
1967,1966,752.2895087719298,-803.4582280701754,57,76582.0924,39336.463560000004,86093.9849337301
1968,1967,802.2304337349398,-793.6055662650602,83,90920.34360000001,-245930.0405,262198.5768471555
1969,1968,894.7065142857142,-1029.8454285714286,35,-120628.90359999999,67482.5315,138221.64968407294
1970,1969,925.5012857142858,-763.8590952380952,42,-8224.89482,5481.613246000002,9884.17819440673
1971,1970,1013.0783448275862,-890.2984137931034,29,4778.045799999998,49072.575000000004,49304.63810634374
1972,1971,-73.0159,-430.2585185185185,27,-3006.8959199999995,14057.15065,14375.148954724193
1973,1972,-412.6924047619047,-226.3555,42,33255.4451,101107.942,106436.55652206378
1974,1973,-430.3102076502732,-273.04549180327865,183,-111716.69750600001,197012.30273,226482.82038296916
1975,1974,889.6409285714286,-1071.8625,28,24358.8471,-529.6854999999996,24364.605450737112
1976,1975,614.2963548387097,-951.0111935483872,31,-311171.954,-68818.26150000001,318690.9758246388
1977,1976,737.0499385964912,-877.5880394736843,228,1296626.4187999999,-2565412.08962,2874470.257194979
1978,1977,626.8012640186915,-840.6118294392523,428,3476.2483999999877,-551982.77823,551993.7243895512
1979,1978,-125.24408,-380.95896,25,21253.076,26434.25308,33918.47542799153
1980,1979,-214.95910894941636,19.229933671595333,257,-47723.2411625,-269407.27180000005,273601.5092169143
1981,1980,-63.52518219178083,-296.1847671232877,73,-145668.33826000002,102357.85200000001,178034.81299308766
1982,1981,-94.92215952380953,-394.6330476190476,42,-20960.05029,15565.8918,26107.866548008788
1983,1982,-72.2341119402985,-343.05994029850746,67,-51493.1688,58119.9852,77649.72062225023
1984,1983,965.017612244898,-1132.118843537415,147,-310706.43976,818420.4953,875414.5297145986
1985,1984,1084.9312121212122,-951.5351212121212,33,-24803.771500000003,3899.706799999997,25108.46060096434
1986,1985,878.2832558139535,-798.6564186046512,43,53653.922600000005,-33438.537599999996,63220.8763557846
1987,1986,902.3921343283582,-1125.2135820895521,67,13028.080000000002,-24800.24401,28013.978143811364
1988,1987,866.7747358490566,-961.5069150943397,106,-37137.408540000004,85430.43898,93153.35215322296
1989,1988,887.0866153846154,-876.4516153846154,26,-22185.3801,31452.440999999995,38489.571770025665
1990,1989,-150.18293181818183,-67.19394393939393,132,1650.229200000004,169414.98493,169423.02197530496
1991,1990,-231.28313695238097,-218.09211577142858,2625,3218402.779733,8687929.616796,9264892.739745786
1992,1991,895.3536,-1227.2715,20,34595.823000000004,43594.718,55654.02417208349
1993,1992,930.7957000000001,-856.4622199999999,100,44387.22003,-18200.862500000003,47973.916847965826
1994,1993,883.5143249999999,-1182.6535,40,-115679.686,-49061.07959999999,125653.40936312126
1995,1994,945.784487745098,-1260.8298039215686,408,-846080.48869,274065.12747,889361.5054841628
1996,1995,962.6943440860215,-920.8008978494624,186,-587768.1184,256764.31769,641404.143926657
1997,1996,1030.7520833333333,-952.792875,24,-78851.64,-91596.25499999999,120861.3050596204
1998,1997,504.3844137931034,-1163.0017241379312,29,-71839.5468,-4586.679000000011,71985.81880258383
1999,1998,-397.6438450704225,-630.9639014084506,71,-79979.33494,-64880.6642,102986.3806747177
2000,1999,540.5057537313432,-1237.2988059701493,134,-30920.8518,160850.77427999998,163795.8200398077
2001,2000,628.2726484560569,-1304.2126603325416,421,-294576.18144,-52215.67062141,299168.1850234336
2002,2001,-307.25064423076924,-634.481326923077,104,-151046.35867,-224192.45298,270328.0570726165
2003,2002,-486.17196666666666,-402.6080666666667,30,192406.1619,-193956.2119,273201.6531276608
2004,2003,-432.5270208333333,-438.9784375,48,124788.737,-399354.4785,418397.2136380238
2005,2004,639.8848139534883,-717.0706279069767,43,-81578.5368,14396.146899999992,82839.04098910931
2006,2005,-162.6901095890411,-985.5499589041095,73,-68502.03153,1141.2035000000017,68511.53675962557
2007,2006,-329.0748611111111,-1635.1852777777776,36,7440.807000000001,-6153.3242,9655.516947401347
2008,2007,411.4158,-662.40468,25,25054.454999999998,102810.37,105819.17545928963
2009,2008,-519.6751578947368,-1642.5376315789474,38,10971.07745,12721.06298,16798.511355326253
2010,2009,532.9297916666667,-658.536125,24,38663.577,77872.328,86942.34672801575
2011,2010,389.1822473453885,-458.02134299397244,12111,13341938.688939,37651816.210379,39945795.67263075
2012,2011,-287.49661363636363,-502.1530909090909,44,-140877.2238,-10974.318000000001,141304.02627370675
2013,2012,-410.61985425101216,-366.796991902834,247,-78527.50026999999,1134326.7928,1137041.7059908528
2014,2013,-204.0409829787234,-515.3834978723404,235,-170307.91457999998,196091.60121,259724.28040845593
2015,2014,-355.47234065934066,-529.4631648351649,91,-126264.600425,-167683.98427999998,209906.3312634952
2016,2015,-216.01589655172413,-419.8780295566503,203,52641.52829,330448.9449,334615.653677813
2017,2016,-619.7804163424125,-502.9139727626459,257,-68821.54190000001,174533.12678,187611.87855009877
2018,2017,-559.6528970588234,-469.84120588235294,68,-173679.1193,-81948.6229,192041.69671201627
2019,2018,-488.7421818181818,-464.35054545454545,22,-44019.664600000004,-23073.8277,49700.42651955596
2020,2019,-470.44352229299363,-543.3719936305732,157,-260395.7376,-79862.0166,272367.1820459776
2021,2020,-313.44009523809524,-461.7738095238095,21,97400.516,-183614.614,207848.95234625373
2022,2021,-305.7613448275862,-1191.7144827586208,29,-113183.4657,121031.4886,165707.93022844443
2023,2022,-337.2867391304348,-421.73385507246377,69,-451619.12159,-215698.52622,500485.44953794935
2024,2023,-257.7701568627451,-456.7057647058823,51,-194176.08549,31710.848400000003,196748.3928332518
2025,2024,-291.19036507936505,-424.70338095238094,63,-104564.34371,-76050.4517,129295.68120891374
2026,2025,-136.51361224489796,-1138.430918367347,98,38200.6933,74797.50222,83987.8521391729
2027,2026,-177.27929166666667,-1172.0947222222223,72,14671.0991,46816.903,49061.83399867386
2028,2027,-245.23201351351355,-1173.9266216216217,74,-66991.1617,-5686.855136999998,67232.10592614788
2029,2028,-233.13257894736844,-1478.0647368421053,114,65484.4264,134026.9273,149169.12328768478
2030,2029,-259.26523893805313,-1243.765221238938,113,-9826.889500000003,30014.673600000002,31582.40631363841
2031,2030,-207.68890000000002,-1207.06425,40,15983.42858,22151.138199999998,27315.616645564856
2032,2031,230.833593220339,-1507.7189830508473,59,-25429.375699999997,5043.698000000001,25924.737954451044
2033,2032,391.13741891891897,-1638.8648648648648,74,141047.95036999998,203637.55972000002,247715.11869947411
2034,2033,-168.95679166666667,-1053.5987499999999,24,12196.882099999999,67870.617,68957.84643477484
2035,2034,197.71616666666665,-1450.6153333333334,30,-17711.3706,23543.716600000003,29461.826825091142
2036,2035,170.27625,-1478.7427777777777,36,-4531.748100000001,6494.679100000001,7919.444264203798
2037,2036,254.22125925925926,-1442.0485185185184,27,16080.120299999999,17099.9668,23472.944711381533
2038,2037,212.67397777777776,-1397.757111111111,45,-37726.37,108923.783,115272.1540373389
2039,2038,395.90954054054055,-1594.6497297297296,37,61942.5029,-5525.767599999999,62188.4858561914
2040,2039,373.3548333333333,-1554.74875,24,44335.82,30052.785,53561.50503233293
2041,2040,440.5445054347826,-1494.0520108695653,184,-594787.4691,-204007.19600999996,628801.295658848
2042,2041,313.4438578199052,-1481.739383886256,211,-53545.3092,-8251.56786,54177.380053596076
2043,2042,388.11229166666664,-1487.9675,24,-11335.503,-1856.5038999999997,11486.524060555666
2044,2043,274.71437190082645,-1372.184876033058,121,44769.8188,162429.08069,168486.03185185223
2045,2044,315.81382325581393,-1204.8191627906976,215,97781.4024,478399.03733200004,488289.7107000055
2046,2045,287.02570731707317,-1249.979756097561,41,7521.428,93985.98599999999,94286.46479506684
2047,2046,249.6562448979592,-1151.6385714285714,49,-36752.84631,-11753.274399999998,38586.4117405101
2048,2047,-20.231782735985533,-1028.0499855334538,553,-13439322.91353,10397616.75881,16991934.399509054
2049,2048,38.039384415584415,-1259.0520779220778,77,3396.6695000000036,20572.558660000002,20851.079912353973
2050,2049,10.038470907216494,-1224.9288659793815,97,-19618.520890000003,61571.83737,64621.80374323433
2051,2050,-546.5464,-1360.721,20,30234.6459,8745.3884,31474.04694292174
